,WAR,Age,pitcher,start_ratio
23013,-0.5,28,True,0.6
23014,,,,
23015,0.7,22,True,1.0
23016,0.5,23,True,1.0
23017,,,,
23018,0.2,25,False,
23019,-0.3,27,False,
23020,-0.1,28,False,
23021,0.4,30,False,
23022,-0.2,31,False,
23023,-0.8,32,False,
23024,-0.6000000000000001,33,False,
23025,,,,
23026,0.2,24,False,
23027,-1.0,25,False,
23028,,,,
23029,1.0,21,False,
23030,4.3,22,False,
23031,1.5,23,False,
23032,6.0,24,False,
23033,2.2,25,False,
23034,2.1,26,False,
23035,3.2,27,False,
23036,-0.5,28,False,
23037,-0.2,29,False,
23038,-1.4,30,False,
23039,0.3,31,False,
23040,1.5,32,False,
23041,,,,
23042,-0.4,28,True,0.0
23043,,,,
23044,0.8,25,False,
23045,0.7,26,False,
23046,3.0,27,False,
23047,-0.5,28,False,
23048,0.7,29,False,
23049,0.0,30,False,
23050,-0.3,31,False,
23051,-0.4,32,False,
23052,0.09999999999999998,33,False,
23053,0.3,34,False,
23054,-0.5,35,False,
23055,-0.30000000000000004,36,False,
23056,0.1,38,False,
23057,0.1,39,False,
23058,-0.2,40,False,
23059,0.4,41,False,
23060,-0.4,42,False,
23061,,,,
23062,0.5,23,False,
23063,1.1,24,False,
23064,4.6,25,False,
23065,0.7,26,False,
23066,1.5,27,False,
23067,3.6,28,False,
23068,1.1,29,False,
23069,1.5,30,False,
23070,2.4,31,False,
23071,-0.8,32,False,
23072,1.8,33,False,
23073,1.0,34,False,
23074,,,,
23075,0.2,22,True,0.8895348837209303
23076,-0.3,23,True,0.8895348837209303
23077,3.4,24,True,0.8895348837209303
23078,5.4,25,True,0.8895348837209303
23079,1.8,26,True,0.8895348837209303
23080,8.6,27,True,0.8895348837209303
23081,5.7,28,True,0.8895348837209303
23082,0.7000000000000001,29,True,0.8895348837209303
23083,2.3,30,True,0.8895348837209303
23084,1.7,31,True,0.8895348837209303
23085,1.5,32,True,0.8895348837209303
23086,-0.4,33,True,0.8895348837209303
23087,3.4,34,True,0.8895348837209303
23088,-1.2,35,True,0.8895348837209303
23089,,,,
23090,0.0,21,True,0.20454545454545456
23091,-0.6,22,True,0.20454545454545456
23092,1.8,23,True,0.20454545454545456
23093,-1.6,24,True,0.20454545454545456
23094,-0.5,25,True,0.20454545454545456
23095,-0.3,26,True,0.20454545454545456
23096,1.1,28,True,0.20454545454545456
23097,-0.5,29,True,0.20454545454545456
23098,0.2,30,True,0.20454545454545456
23099,0.30000000000000004,31,True,0.20454545454545456
23100,0.2,32,True,0.20454545454545456
23101,,,,
23102,-0.2,24,False,
23103,0.4,25,False,
23104,2.8,26,False,
23105,0.5,27,False,
23106,2.1,28,False,
23107,0.2,29,False,
23108,0.2,30,False,
23109,0.3,31,False,
23110,-1.7,32,False,
23111,,,,
23112,0.0,24,True,0.3076923076923077
23113,0.19999999999999998,25,True,0.3076923076923077
23114,0.0,26,True,0.3076923076923077
23115,0.7,27,True,0.3076923076923077
23116,0.0,28,True,0.3076923076923077
23117,-0.3,29,True,0.3076923076923077
23118,,,,
23119,1.4,25,True,0.0
23120,1.5,26,True,0.0
23121,0.0,27,True,0.0
23122,0.0,29,True,0.0
23123,-0.1,30,True,0.0
23124,0.9,31,True,0.0
23125,0.5,32,True,0.0
23126,2.3,33,True,0.0
23127,0.2,34,True,0.0
23128,0.5,35,True,0.0
23129,2.8,36,True,0.0
23130,0.8,37,True,0.0
23131,-0.1,38,True,0.0
23132,,,,
23133,-0.3,24,True,0.9227799227799228
23134,1.2000000000000002,25,True,0.9227799227799228
23135,1.0999999999999999,26,True,0.9227799227799228
23136,2.8000000000000003,27,True,0.9227799227799228
23137,-0.4,28,True,0.9227799227799228
23138,-5.551115123125783e-17,29,True,0.9227799227799228
23139,1.5,30,True,0.9227799227799228
23140,2.0,31,True,0.9227799227799228
23141,-0.30000000000000004,32,True,0.9227799227799228
23142,1.5,33,True,0.9227799227799228
23143,,,,
23144,0.0,23,False,
23145,0.6,24,False,
23146,-1.4,25,False,
23147,-0.6,26,False,
23148,,,,
23149,0.1,30,True,0.0
23150,-0.5,31,True,0.0
23151,0.2,33,True,0.0
23152,-0.2,34,True,0.0
23153,,,,
23154,0.5,22,True,0.9121951219512195
23155,3.1,23,True,0.9121951219512195
23156,1.4,25,True,0.9121951219512195
23157,-0.09999999999999998,26,True,0.9121951219512195
23158,2.7,27,True,0.9121951219512195
23159,4.2,28,True,0.9121951219512195
23160,5.3999999999999995,29,True,0.9121951219512195
23161,,,,
23162,1.0,21,False,
23163,4.3,22,False,
23164,1.5,23,False,
23165,6.0,24,False,
23166,2.2,25,False,
23167,2.1,26,False,
23168,3.2,27,False,
23169,-0.5,28,False,
23170,-0.2,29,False,
23171,-1.4,30,False,
23172,0.3,31,False,
23173,1.5,32,False,
23174,,,,
23175,0.5,26,False,
23176,-0.3,27,False,
23177,,,,
23178,-0.3,22,True,0.691358024691358
23179,0.0,23,True,0.691358024691358
23180,0.3,24,True,0.691358024691358
23181,-0.3,25,True,0.691358024691358
23182,0.5,30,True,0.691358024691358
23183,2.4,31,True,0.691358024691358
23184,2.7,32,True,0.691358024691358
23185,1.3,33,True,0.691358024691358
23186,-1.3,34,True,0.691358024691358
23187,0.4,35,True,0.691358024691358
23188,-1.1,36,True,0.691358024691358
23189,,,,
23190,0.7,26,False,
23191,0.5,27,False,
23192,-0.7,28,False,
23193,-0.1,29,False,
23194,-0.6,30,False,
23195,0.5,31,False,
23196,-0.1,32,False,
23197,0.2,33,False,
23198,-0.4,34,False,
23199,-0.5,35,False,
23200,-0.7,36,False,
23201,0.0,37,False,
23202,,,,
23203,1.5,23,True,0.85
23204,-0.7999999999999999,24,True,0.85
23205,-0.5,25,True,0.85
23206,,,,
23207,0.7,24,True,0.7420289855072464
23208,0.2,25,True,0.7420289855072464
23209,-0.6,26,True,0.7420289855072464
23210,1.7,27,True,0.7420289855072464
23211,1.3,28,True,0.7420289855072464
23212,-1.0,29,True,0.7420289855072464
23213,1.4,30,True,0.7420289855072464
23214,5.6,31,True,0.7420289855072464
23215,1.0,33,True,0.7420289855072464
23216,2.5,34,True,0.7420289855072464
23217,0.2,35,True,0.7420289855072464
23218,1.7,36,True,0.7420289855072464
23219,1.2999999999999998,37,True,0.7420289855072464
23220,0.2,38,True,0.7420289855072464
23221,,,,
23222,2.8,23,False,
23223,3.6,24,False,
23224,5.3,25,False,
23225,,,,
23226,0.3,25,True,0.0
23227,-0.1,26,True,0.0
23228,,,,
23229,0.4,23,False,
23230,3.4,24,False,
23231,6.3,25,False,
23232,4.7,26,False,
23233,8.3,27,False,
23234,5.0,28,False,
23235,6.4,29,False,
23236,6.2,30,False,
23237,2.4,31,False,
23238,,,,
23239,0.0,25,False,
23240,-0.2,26,False,
23241,0.1,30,False,
23242,0.0,31,False,
23243,-0.2,32,False,
23244,0.1,33,False,
23245,-0.2,34,False,
23246,,,,
23247,-0.3,25,False,
23248,0.9,26,False,
23249,1.1,27,False,
23250,-0.6,28,False,
23251,-0.2,29,False,
23252,-0.4,30,False,
23253,0.3,32,False,
23254,-0.1,33,False,
23255,-0.6,34,False,
23256,,,,
23257,-0.2,21,False,
23258,-1.0,22,False,
23259,2.3,23,False,
23260,1.4,24,False,
23261,2.3,25,False,
23262,2.0,26,False,
23263,-0.6,27,False,
23264,2.3,28,False,
23265,4.0,29,False,
23266,3.0,30,False,
23267,2.0,31,False,
23268,0.9,32,False,
23269,2.1,33,False,
23270,4.7,34,False,
23271,2.9,35,False,
23272,1.9,36,False,
23273,-1.3,37,False,
23274,-0.7,38,False,
23275,,,,
23276,1.5999999999999999,23,True,0.9157509157509157
23277,2.1,24,True,0.9157509157509157
23278,0.5,25,True,0.9157509157509157
23279,3.9,26,True,0.9157509157509157
23280,0.7000000000000001,27,True,0.9157509157509157
23281,0.0,28,True,0.9157509157509157
23282,2.4,29,True,0.9157509157509157
23283,1.9999999999999998,30,True,0.9157509157509157
23284,-0.3,31,True,0.9157509157509157
23285,-0.8,32,True,0.9157509157509157
23286,,,,
23287,0.0,24,False,
23288,0.1,25,False,
23289,-0.1,26,False,
23290,-0.1,27,False,
23291,-0.2,29,False,
23292,,,,
23293,0.0,27,False,
23294,0.1,28,False,
23295,0.3,29,False,
23296,0.0,30,False,
23297,0.0,31,False,
23298,0.2,32,False,
23299,-0.1,33,False,
23300,,,,
23301,1.3,23,True,0.07609988109393578
23302,1.0,24,True,0.07609988109393578
23303,0.1,25,True,0.07609988109393578
23304,0.3,26,True,0.07609988109393578
23305,0.6,27,True,0.07609988109393578
23306,3.2,28,True,0.07609988109393578
23307,2.8,29,True,0.07609988109393578
23308,1.3,30,True,0.07609988109393578
23309,0.9,31,True,0.07609988109393578
23310,2.4,32,True,0.07609988109393578
23311,1.1,33,True,0.07609988109393578
23312,2.3,34,True,0.07609988109393578
23313,0.8,35,True,0.07609988109393578
23314,-0.30000000000000004,36,True,0.07609988109393578
23315,,,,
23316,0.8,24,True,0.96875
23317,-0.2,25,True,0.96875
23318,,,,
23319,0.1,27,True,0.0
23320,-1.0,28,True,0.0
23321,0.1,29,True,0.0
23322,,,,
23323,-0.4,23,True,0.0
23324,0.0,24,True,0.0
23325,1.5,25,True,0.0
23326,-0.3,26,True,0.0
23327,1.3,27,True,0.0
23328,1.4,28,True,0.0
23329,1.6,29,True,0.0
23330,0.9,30,True,0.0
23331,0.7999999999999999,31,True,0.0
23332,1.0,32,True,0.0
23333,-1.0,36,True,0.0
23334,,,,
23335,-0.3,25,False,
23336,0.1,26,False,
23337,-0.7,27,False,
23338,-1.3,28,False,
23339,0.7,29,False,
23340,-0.1,30,False,
23341,0.6,31,False,
23342,,,,
23343,0.7,29,False,
23344,2.0,30,False,
23345,-0.5,31,False,
23346,-0.5,32,False,
23347,,,,
23348,0.5,27,False,
23349,0.8999999999999999,28,False,
23350,0.0,31,False,
23351,0.0,32,False,
23352,,,,
23353,0.6,23,False,
23354,-1.8,24,False,
23355,2.6,25,False,
23356,3.3,26,False,
23357,-0.6,27,False,
23358,0.1,28,False,
23359,0.9,29,False,
23360,0.1,30,False,
23361,-0.1,31,False,
23362,,,,
23363,-0.5,24,True,0.0
23364,-0.1,25,True,0.0
23365,,,,
23366,3.0,23,True,0.875
23367,3.6,24,True,0.875
23368,1.7000000000000002,25,True,0.875
23369,0.1,26,True,0.875
23370,3.9999999999999996,27,True,0.875
23371,2.8999999999999995,28,True,0.875
23372,-0.7999999999999999,29,True,0.875
23373,5.9,30,True,0.875
23374,2.6,31,True,0.875
23375,1.5,32,True,0.875
23376,0.8,33,True,0.875
23377,-0.7,34,True,0.875
23378,-0.3,35,True,0.875
23379,1.4,36,True,0.875
23380,-0.3,37,True,0.875
23381,,,,
23382,0.3,22,True,1.0
23383,,,,
23384,0.4,26,True,0.0
23385,0.2,27,True,0.0
23386,1.2,28,True,0.0
23387,0.7,29,True,0.0
23388,0.7000000000000001,30,True,0.0
23389,0.3,31,True,0.0
23390,,,,
23391,-0.8,22,True,0.006745362563237774
23392,-0.6,23,True,0.006745362563237774
23393,-0.1,24,True,0.006745362563237774
23394,0.30000000000000004,25,True,0.006745362563237774
23395,2.7,26,True,0.006745362563237774
23396,0.5,27,True,0.006745362563237774
23397,1.0,28,True,0.006745362563237774
23398,0.8,29,True,0.006745362563237774
23399,2.0,30,True,0.006745362563237774
23400,-0.7000000000000001,31,True,0.006745362563237774
23401,0.1,32,True,0.006745362563237774
23402,-0.1,33,True,0.006745362563237774
23403,,,,
23404,0.2,24,False,
23405,0.2,25,False,
23406,1.4,26,False,
23407,-0.9,27,False,
23408,-0.1,28,False,
23409,0.1,29,False,
23410,,,,
23411,-0.1,25,True,0.0
23412,0.8,26,True,0.0
23413,-0.1,27,True,0.0
23414,1.9,29,True,0.0
23415,1.0,30,True,0.0
23416,0.6,31,True,0.0
23417,0.9,32,True,0.0
23418,0.9,33,True,0.0
23419,0.0,36,True,0.0
23420,,,,
23421,0.0,25,False,
23422,-1.4,26,False,
23423,-0.3,27,False,
23424,1.0,28,False,
23425,2.0,29,False,
23426,0.9,30,False,
23427,1.8,31,False,
23428,2.3,32,False,
23429,0.6,33,False,
23430,1.2,34,False,
23431,-2.4,35,False,
23432,,,,
23433,-0.1,24,False,
23434,0.9,25,False,
23435,1.2,26,False,
23436,-0.1,27,False,
23437,-0.2,28,False,
23438,-0.2,29,False,
23439,0.7,30,False,
23440,-0.3,31,False,
23441,,,,
23442,0.0,24,False,
23443,0.0,26,False,
23444,2.2,27,False,
23445,-0.3,28,False,
23446,6.1,29,False,
23447,1.8,30,False,
23448,2.0,31,False,
23449,3.4,32,False,
23450,2.4,33,False,
23451,0.6,34,False,
23452,1.5,35,False,
23453,1.2,36,False,
23454,0.3,40,False,
23455,,,,
23456,-0.1,24,True,0.6666666666666666
23457,,,,
23458,0.1,21,False,
23459,0.7,22,False,
23460,-0.3,23,False,
23461,-1.2,24,False,
23462,1.0,25,False,
23463,,,,
23464,-0.1,24,True,0.0
23465,-0.5,25,True,0.0
23466,0.9,26,True,0.0
23467,2.4,27,True,0.0
23468,-0.09999999999999998,28,True,0.0
23469,1.6,29,True,0.0
23470,1.0,30,True,0.0
23471,0.8,31,True,0.0
23472,1.1,32,True,0.0
23473,1.9,33,True,0.0
23474,0.1,34,True,0.0
23475,,,,
23476,-0.1,23,False,
23477,0.0,25,False,
23478,-0.1,27,False,
23479,,,,
23480,0.0,24,True,0.022727272727272728
23481,-0.4,25,True,0.022727272727272728
23482,0.0,26,True,0.022727272727272728
23483,0.2,27,True,0.022727272727272728
23484,,,,
23485,0.0,26,True,0.0
23486,-0.1,27,True,0.0
23487,-0.1,28,True,0.0
23488,,,,
23489,5.2,24,False,
23490,,,,
23491,0.1,21,True,0.9906542056074766
23492,0.4,22,True,0.9906542056074766
23493,0.9,23,True,0.9906542056074766
23494,4.3999999999999995,24,True,0.9906542056074766
23495,1.3,25,True,0.9906542056074766
23496,3.0999999999999996,26,True,0.9906542056074766
23497,-0.8,27,True,0.9906542056074766
23498,0.9000000000000001,28,True,0.9906542056074766
23499,-0.2,29,True,0.9906542056074766
23500,-0.7999999999999999,30,True,0.9906542056074766
23501,4.699999999999999,31,True,0.9906542056074766
23502,3.2,32,True,0.9906542056074766
23503,1.2000000000000002,33,True,0.9906542056074766
23504,-0.4,34,True,0.9906542056074766
23505,,,,
23506,0.0,23,False,
23507,1.2,24,False,
23508,-0.3,25,False,
23509,0.2,26,False,
23510,-0.8,27,False,
23511,-1.0,29,False,
23512,0.3,30,False,
23513,,,,
23514,-0.6,25,False,
23515,-0.2,27,False,
23516,0.09999999999999998,29,False,
23517,,,,
23518,-0.1,24,True,0.3333333333333333
23519,-0.2,25,True,0.3333333333333333
23520,1.4,27,True,0.3333333333333333
23521,0.0,28,True,0.3333333333333333
23522,-0.30000000000000004,29,True,0.3333333333333333
23523,,,,
23524,0.6,26,False,
23525,0.1,27,False,
23526,-0.3,28,False,
23527,-0.2,29,False,
23528,0.4,30,False,
23529,0.1,32,False,
23530,0.2,33,False,
23531,-0.2,34,False,
23532,,,,
23533,0.0,22,True,0.6111111111111112
23534,1.2,23,True,0.6111111111111112
23535,-1.3,24,True,0.6111111111111112
23536,0.7,25,True,0.6111111111111112
23537,4.3999999999999995,26,True,0.6111111111111112
23538,-0.1,27,True,0.6111111111111112
23539,-0.4,28,True,0.6111111111111112
23540,1.2000000000000002,29,True,0.6111111111111112
23541,-0.4,30,True,0.6111111111111112
23542,1.0,31,True,0.6111111111111112
23543,0.1,32,True,0.6111111111111112
23544,,,,
23545,0.1,26,True,0.2152777777777778
23546,0.0,27,True,0.2152777777777778
23547,-0.2,31,True,0.2152777777777778
23548,0.2,32,True,0.2152777777777778
23549,1.9,33,True,0.2152777777777778
23550,0.7,34,True,0.2152777777777778
23551,1.6,36,True,0.2152777777777778
23552,-0.5,37,True,0.2152777777777778
23553,,,,
23554,0.6,21,False,
23555,-1.0,22,False,
23556,-1.9,23,False,
23557,-0.3,24,False,
23558,-0.2,26,False,
23559,,,,
23560,1.5,23,False,
23561,4.9,24,False,
23562,1.1,25,False,
23563,0.9,26,False,
23564,1.4,27,False,
23565,-0.8,28,False,
23566,0.4,29,False,
23567,0.6,30,False,
23568,0.2,31,False,
23569,-0.4,32,False,
23570,,,,
23571,-0.7,25,True,0.0
23572,,,,
23573,-0.09999999999999998,22,True,1.0
23574,,,,
23575,0.1,27,True,0.0
23576,1.9,28,True,0.0
23577,0.3,29,True,0.0
23578,1.3,30,True,0.0
23579,0.9,31,True,0.0
23580,0.1,32,True,0.0
23581,-0.1,33,True,0.0
23582,-0.4,34,True,0.0
23583,0.1,36,True,0.0
23584,0.6,37,True,0.0
23585,1.2,38,True,0.0
23586,-0.1,39,True,0.0
23587,,,,
23588,0.1,24,False,
23589,-0.7,25,False,
23590,0.5,27,False,
23591,-0.7,28,False,
23592,,,,
23593,0.8,25,True,0.036855036855036855
23594,0.2,26,True,0.036855036855036855
23595,0.5,27,True,0.036855036855036855
23596,0.0,28,True,0.036855036855036855
23597,0.4,29,True,0.036855036855036855
23598,-0.2,30,True,0.036855036855036855
23599,0.4,31,True,0.036855036855036855
23600,-0.2,32,True,0.036855036855036855
23601,0.1,33,True,0.036855036855036855
23602,,,,
23603,0.0,24,False,
23604,0.8,25,False,
23605,0.8999999999999999,26,False,
23606,0.5,27,False,
23607,-0.7,28,False,
23608,-0.1,29,False,
23609,-0.4,30,False,
23610,,,,
23611,0.9,21,True,0.7275862068965517
23612,-0.3,22,True,0.7275862068965517
23613,2.6,23,True,0.7275862068965517
23614,2.1,24,True,0.7275862068965517
23615,-0.4,25,True,0.7275862068965517
23616,1.7,26,True,0.7275862068965517
23617,-1.0,27,True,0.7275862068965517
23618,4.5,28,True,0.7275862068965517
23619,1.8,29,True,0.7275862068965517
23620,-0.1,30,True,0.7275862068965517
23621,-0.5,31,True,0.7275862068965517
23622,-0.4,32,True,0.7275862068965517
23623,,,,
23624,0.1,23,True,0.5257731958762887
23625,-0.2,24,True,0.5257731958762887
23626,0.1,25,True,0.5257731958762887
23627,-0.2,26,True,0.5257731958762887
23628,0.5,27,True,0.5257731958762887
23629,3.3,28,True,0.5257731958762887
23630,-1.1,29,True,0.5257731958762887
23631,-1.6,30,True,0.5257731958762887
23632,,,,
23633,0.4,25,True,0.1
23634,-0.4,26,True,0.1
23635,-0.3,27,True,0.1
23636,,,,
23637,0.0,24,True,0.0
23638,-0.2,25,True,0.0
23639,-0.5,26,True,0.0
23640,,,,
23641,-1.0,24,False,
23642,0.8,25,False,
23643,-0.5,26,False,
23644,-0.4,27,False,
23645,3.3,28,False,
23646,4.1,29,False,
23647,5.8,30,False,
23648,1.6,31,False,
23649,0.5,32,False,
23650,3.1,33,False,
23651,-1.1,34,False,
23652,-0.4,35,False,
23653,,,,
23654,-0.1,24,True,0.0
23655,,,,
23656,0.1,24,False,
23657,-0.5,25,False,
23658,1.0,26,False,
23659,,,,
23660,0.2,23,True,0.021739130434782608
23661,0.0,24,True,0.021739130434782608
23662,-0.6,25,True,0.021739130434782608
23663,-0.19999999999999998,26,True,0.021739130434782608
23664,,,,
23665,0.4,27,True,0.0
23666,,,,
23667,-0.4,22,False,
23668,-0.9,23,False,
23669,2.0,24,False,
23670,4.5,25,False,
23671,3.5,26,False,
23672,4.6,27,False,
23673,1.7,28,False,
23674,6.1,29,False,
23675,1.9,30,False,
23676,6.1,31,False,
23677,4.4,32,False,
23678,2.5,33,False,
23679,3.2,34,False,
23680,1.9,35,False,
23681,0.4,36,False,
23682,0.3,37,False,
23683,,,,
23684,-0.8,24,False,
23685,-0.3,25,False,
23686,4.0,26,False,
23687,1.9,27,False,
23688,-0.2,28,False,
23689,0.9,29,False,
23690,-0.4,30,False,
23691,1.3,31,False,
23692,,,,
23693,-0.3,25,True,0.0
23694,-0.1,26,True,0.0
23695,-0.2,27,True,0.0
23696,-0.5,30,True,0.0
23697,,,,
23698,0.4,24,False,
23699,-1.1,25,False,
23700,-0.4,27,False,
23701,,,,
23702,-0.6,23,False,
23703,0.6,24,False,
23704,2.0,25,False,
23705,2.8,26,False,
23706,1.4,27,False,
23707,2.6,28,False,
23708,-1.1,29,False,
23709,-0.4,30,False,
23710,-0.9,31,False,
23711,0.0,32,False,
23712,,,,
23713,0.0,21,False,
23714,-0.7,22,False,
23715,3.6,23,False,
23716,1.5,24,False,
23717,6.3,25,False,
23718,1.5,26,False,
23719,4.5,27,False,
23720,4.7,28,False,
23721,2.2,29,False,
23722,-0.3,30,False,
23723,2.0,31,False,
23724,-1.6,32,False,
23725,,,,
23726,2.8,24,False,
23727,1.0,25,False,
23728,-0.1,26,False,
23729,3.6,27,False,
23730,2.2,28,False,
23731,2.4,29,False,
23732,0.9,30,False,
23733,,,,
23734,0.5,27,False,
23735,0.4,28,False,
23736,0.0,29,False,
23737,0.0,30,False,
23738,-0.1,32,False,
23739,,,,
23740,0.0,24,False,
23741,0.3,25,False,
23742,0.1,26,False,
23743,2.1,27,False,
23744,-1.2,28,False,
23745,-0.3,29,False,
23746,-0.4,30,False,
23747,1.8,31,False,
23748,-1.7,32,False,
23749,-0.10000000000000003,33,False,
23750,-0.1,34,False,
23751,-0.2,35,False,
23752,,,,
23753,-0.4,28,True,0.0
23754,,,,
23755,0.2,23,True,0.0
23756,-0.8,24,True,0.0
23757,,,,
23758,-0.3,23,True,0.5
23759,-0.9,24,True,0.5
23760,-0.5,25,True,0.5
23761,0.0,31,True,0.5
23762,,,,
23763,1.1,28,True,0.0
23764,0.6,29,True,0.0
23765,1.1,30,True,0.0
23766,1.0,31,True,0.0
23767,4.3,32,True,0.0
23768,-0.5,33,True,0.0
23769,1.5,34,True,0.0
23770,1.2,35,True,0.0
23771,1.7,36,True,0.0
23772,2.6,37,True,0.0
23773,0.2,38,True,0.0
23774,-0.6,40,True,0.0
23775,,,,
23776,0.9,20,False,
23777,-0.1,21,False,
23778,4.9,22,False,
23779,,,,
23780,-0.1,18,True,0.2
23781,0.5,22,True,0.2
23782,0.1,23,True,0.2
23783,,,,
23784,0.0,23,True,0.375
23785,-0.1,24,True,0.375
23786,-0.6,25,True,0.375
23787,-0.2,26,True,0.375
23788,1.2,28,True,0.375
23789,,,,
23790,0.1,21,False,
23791,-0.4,25,False,
23792,-0.6,27,False,
23793,-0.3,28,False,
23794,,,,
23795,-0.1,21,False,
23796,0.7,22,False,
23797,2.3,23,False,
23798,2.6,24,False,
23799,4.3,25,False,
23800,5.8,26,False,
23801,4.1,27,False,
23802,6.9,28,False,
23803,4.0,29,False,
23804,5.5,30,False,
23805,4.5,31,False,
23806,3.2,32,False,
23807,6.3,33,False,
23808,5.2,34,False,
23809,2.9,35,False,
23810,4.7,36,False,
23811,4.5,37,False,
23812,3.6,38,False,
23813,0.8,39,False,
23814,0.3,40,False,
23815,,,,
23816,0.2,24,True,0.0
23817,2.3,25,True,0.0
23818,1.0,26,True,0.0
23819,-1.1,27,True,0.0
23820,1.1,28,True,0.0
23821,0.8,29,True,0.0
23822,0.1,30,True,0.0
23823,,,,
23824,-0.5,24,True,0.0
23825,0.0,25,True,0.0
23826,,,,
23827,0.19999999999999998,22,True,0.01353637901861252
23828,1.9,23,True,0.01353637901861252
23829,-0.5,24,True,0.01353637901861252
23830,0.2,25,True,0.01353637901861252
23831,2.0,26,True,0.01353637901861252
23832,1.3,27,True,0.01353637901861252
23833,0.3,28,True,0.01353637901861252
23834,1.9,29,True,0.01353637901861252
23835,2.1,30,True,0.01353637901861252
23836,0.4,31,True,0.01353637901861252
23837,2.6,32,True,0.01353637901861252
23838,0.8,33,True,0.01353637901861252
23839,0.7,34,True,0.01353637901861252
23840,-0.2,35,True,0.01353637901861252
23841,,,,
23842,0.4,26,False,
23843,-0.8,27,False,
23844,-0.2,28,False,
23845,,,,
23846,-0.2,22,False,
23847,-0.6,23,False,
23848,0.0,24,False,
23849,-0.8,25,False,
23850,,,,
23851,0.7,25,True,0.08333333333333333
23852,2.6,26,True,0.08333333333333333
23853,2.3000000000000003,27,True,0.08333333333333333
23854,2.0,28,True,0.08333333333333333
23855,0.7,29,True,0.08333333333333333
23856,,,,
23857,-0.3,25,False,
23858,0.6,26,False,
23859,1.0,27,False,
23860,3.3,28,False,
23861,1.6,29,False,
23862,-0.8,30,False,
23863,0.8,31,False,
23864,1.6,32,False,
23865,1.6,33,False,
23866,1.6,34,False,
23867,0.9,35,False,
23868,0.30000000000000004,36,False,
23869,-0.3,37,False,
23870,-0.1,38,False,
23871,,,,
23872,-0.2,24,True,0.18128654970760233
23873,2.5,25,True,0.18128654970760233
23874,2.9,26,True,0.18128654970760233
23875,1.4,27,True,0.18128654970760233
23876,1.6,28,True,0.18128654970760233
23877,2.0,29,True,0.18128654970760233
23878,1.5,30,True,0.18128654970760233
23879,-0.5,31,True,0.18128654970760233
23880,0.7,32,True,0.18128654970760233
23881,-0.1,33,True,0.18128654970760233
23882,,,,
23883,-0.3,27,True,0.0
23884,,,,
23885,0.5,25,False,
23886,0.1,26,False,
23887,,,,
23888,0.0,23,False,
23889,-0.1,24,False,
23890,-0.1,25,False,
23891,0.3,26,False,
23892,0.5,27,False,
23893,-0.5,28,False,
23894,0.7,29,False,
23895,0.4,30,False,
23896,0.8,31,False,
23897,0.4,32,False,
23898,-0.09999999999999998,33,False,
23899,0.7,34,False,
23900,0.2,35,False,
23901,,,,
23902,-0.5,26,True,0.008571428571428572
23903,0.4,28,True,0.008571428571428572
23904,0.0,29,True,0.008571428571428572
23905,-0.6,30,True,0.008571428571428572
23906,-0.2,31,True,0.008571428571428572
23907,-0.3,32,True,0.008571428571428572
23908,0.0,33,True,0.008571428571428572
23909,0.6,34,True,0.008571428571428572
23910,,,,
23911,-0.30000000000000004,26,True,0.0
23912,-0.9,27,True,0.0
23913,0.9,30,True,0.0
23914,2.3,31,True,0.0
23915,2.0,32,True,0.0
23916,1.6,33,True,0.0
23917,1.1,34,True,0.0
23918,0.4,35,True,0.0
23919,-0.8,36,True,0.0
23920,,,,
23921,2.3,23,False,
23922,3.6,24,False,
23923,,,,
23924,-0.1,18,True,0.2
23925,0.5,22,True,0.2
23926,0.1,23,True,0.2
23927,,,,
23928,-0.4,23,False,
23929,-0.2,24,False,
23930,0.2,25,False,
23931,,,,
23932,0.6,22,False,
23933,0.5,23,False,
23934,3.5,24,False,
23935,2.1,25,False,
23936,0.8,26,False,
23937,-0.1,27,False,
23938,0.2,28,False,
23939,-0.3,29,False,
23940,1.5,30,False,
23941,-1.0,31,False,
23942,-0.4,32,False,
23943,-1.1,33,False,
23944,-0.2,34,False,
23945,,,,
23946,1.2,22,False,
23947,-0.8,23,False,
23948,-0.3,24,False,
23949,0.0,25,False,
23950,0.0,26,False,
23951,1.4,27,False,
23952,0.9,28,False,
23953,0.2,29,False,
23954,2.7,30,False,
23955,1.6,31,False,
23956,-0.8,32,False,
23957,0.6,33,False,
23958,0.6,34,False,
23959,,,,
23960,0.2,25,True,0.0
23961,1.2,26,True,0.0
23962,0.1,27,True,0.0
23963,-0.4,28,True,0.0
23964,-0.5,30,True,0.0
23965,,,,
23966,-0.2,24,False,
23967,1.6,25,False,
23968,1.2,26,False,
23969,0.0,27,False,
23970,-1.0,28,False,
23971,-1.1,29,False,
23972,0.0,30,False,
23973,1.5,31,False,
23974,-0.5,32,False,
23975,,,,
23976,0.1,22,False,
23977,3.1,23,False,
23978,2.7,24,False,
23979,0.7,25,False,
23980,2.3,26,False,
23981,0.4,27,False,
23982,,,,
23983,0.6000000000000001,21,True,0.19557195571955718
23984,0.0,22,True,0.19557195571955718
23985,0.4,23,True,0.19557195571955718
23986,-0.5,24,True,0.19557195571955718
23987,0.9,25,True,0.19557195571955718
23988,0.7,26,True,0.19557195571955718
