,WAR Delta,Age,Previous War
3657,-2.5,32.0,1.1
3658,2.0,33.0,-1.4
3659,0.20000000000000007,34.0,0.6
3660,0.30000000000000004,22.0,0.7
3661,5.2,23.0,1.0
3662,-3.5,24.0,6.2
3663,3.3,25.0,2.7
3664,0.40000000000000036,26.0,6.0
3665,-4.800000000000001,27.0,6.4
3666,3.4,28.0,1.6
3667,-4.7,29.0,5.0
3668,0.3,30.0,0.3
3669,-1.6,31.0,0.6
3670,0.4,32.0,-1.0
3671,0.0,23.0,0.0
3672,0.0,23.0,0.1
3673,-0.2,24.0,0.2
3674,0.9,25.0,0.0
3675,0.4999999999999999,26.0,0.9
3676,-2.0999999999999996,27.0,1.4
3677,2.0,28.0,-0.7
3678,1.4000000000000001,29.0,1.3
3679,2.9000000000000004,30.0,0.7
3680,0.0,26.0,0.0
3681,-0.09999999999999998,24.0,-0.4
3682,-0.09999999999999998,25.0,-0.5
3683,0.7,26.0,-0.6
3684,-0.1,27.0,0.1
3685,0.5,28.0,0.0
3686,0.0,29.0,0.5
3687,0.09999999999999998,30.0,0.5
3688,0.0,33.0,0.4
3689,-0.7,34.0,0.4
3690,0.7,35.0,-0.3
3691,0.19999999999999996,36.0,0.4
3692,0.0,23.0,0.9
3693,0.6,24.0,0.9
3694,-0.9,25.0,1.5
3695,-1.2999999999999998,26.0,0.6
3696,0.9000000000000001,27.0,0.7
3697,-0.6000000000000001,28.0,1.6
3698,4.0,29.0,1.0
3699,-0.9000000000000004,30.0,5.0
3700,-0.2999999999999998,31.0,4.1
3701,1.1000000000000005,32.0,3.8
3702,-0.8000000000000007,33.0,4.9
3703,-1.2999999999999998,34.0,4.1
3704,-0.8999999999999999,35.0,2.8
3705,0.30000000000000027,36.0,1.9
3706,0.1,20.0,-0.1
3707,0.0,21.0,0.0
3708,0.0,22.0,0.0
3709,0.0,23.0,0.0
3710,0.0,24.0,0.0
3711,-0.1,25.0,0.0
3712,0.2,26.0,-0.1
3713,-0.2,27.0,0.1
3714,0.10000000000000003,28.0,0.3
3715,-0.5,29.0,0.4
3716,0.30000000000000004,30.0,-0.1
3717,-0.2,31.0,0.2
3718,0.0,32.0,0.0
3719,-0.5,33.0,0.3
3720,0.2,34.0,-0.2
3721,0.0,35.0,0.0
3722,-0.1,28.0,0.1
3723,0.2,29.0,0.0
3724,-0.4,32.0,0.3
3725,-0.6,24.0,0.1
3726,0.7,25.0,-0.5
3727,-0.30000000000000004,26.0,0.2
3728,0.5,27.0,-0.1
3729,-0.2,28.0,0.4
3730,0.6000000000000001,29.0,0.2
3731,-0.1,24.0,0.0
3732,0.30000000000000004,25.0,-0.1
3733,1.0,26.0,0.2
3734,0.0,27.0,1.2
3735,1.5999999999999999,28.0,1.2
3736,-3.5999999999999996,29.0,2.8
3737,1.0,30.0,-0.8
3738,-1.0,31.0,0.2
3739,0.10000000000000009,32.0,-0.8
3740,0.7999999999999999,33.0,-0.7
3741,0.5,24.0,0.3
3742,-1.9000000000000001,25.0,0.8
3743,1.6,26.0,-1.1
3744,0.30000000000000004,27.0,0.5
3745,0.8999999999999999,28.0,0.8
3746,-1.7,29.0,1.7
3747,2.3,30.0,0.0
3748,-3.4,31.0,2.3
3749,0.3,32.0,0.2
3750,-0.7,28.0,0.6
3751,-0.4,29.0,-0.1
3752,0.7,30.0,-0.5
3753,0.0,25.0,-0.1
3754,0.0,26.0,-0.1
3755,1.8,27.0,-0.1
3756,-2.7,28.0,1.7
3757,-0.7,28.0,0.7
3758,-0.4,29.0,0.0
3759,0.2,30.0,-0.4
3760,0.0,31.0,-0.2
3761,0.30000000000000004,32.0,-0.2
3762,2.4,23.0,2.9
3763,-1.7999999999999998,24.0,5.3
3764,-0.20000000000000018,25.0,3.5
3765,-0.7999999999999998,26.0,3.3
3766,-1.4,27.0,2.5
3767,1.7999999999999998,28.0,1.1
3768,-1.5,29.0,2.9
3769,-1.7999999999999998,30.0,1.4
3770,8.3,31.0,-0.4
3771,-5.9,32.0,7.9
3772,-1.0,33.0,2.0
3773,1.9,34.0,1.0
3774,2.1,35.0,2.9
3775,-2.0,36.0,5.0
3776,0.8999999999999999,37.0,3.0
3777,-3.3,38.0,3.9
3778,-0.7,39.0,0.6
3779,-0.1,26.0,0.1
3780,-0.1,27.0,0.0
3781,0.2,30.0,0.0
3782,0.0,31.0,0.2
3783,0.0,32.0,0.2
3784,-0.1,33.0,0.2
3785,-0.2,34.0,0.0
3786,0.2,35.0,-0.2
3787,0.0,36.0,0.0
3788,0.0,37.0,0.0
3789,0.0,38.0,0.0
3790,0.0,39.0,0.0
3791,-2.4000000000000004,21.0,3.6
3792,3.0,22.0,1.2
3793,-0.20000000000000018,23.0,4.2
3794,-0.6000000000000001,24.0,4.0
3795,-2.5999999999999996,25.0,3.4
3796,1.0,26.0,0.8
3797,1.0999999999999999,27.0,1.8
3798,2.3000000000000003,28.0,2.9
3799,-3.1,29.0,5.2
3800,-0.10000000000000009,30.0,2.1
3801,0.1,24.0,0.0
3802,0.4,23.0,-0.5
3803,0.0,24.0,-0.1
3804,-0.4,25.0,-0.1
3805,0.7,26.0,-0.5
3806,1.8,31.0,0.2
3807,-2.0,32.0,2.0
3808,0.0,33.0,0.0
3809,-0.2,34.0,0.0
3810,-0.2,23.0,0.0
3811,-0.8999999999999999,24.0,0.2
3812,1.8,25.0,-0.7
3813,1.6,26.0,1.1
3814,-2.3000000000000003,27.0,2.7
3815,-1.0,28.0,0.4
3816,0.3999999999999999,29.0,1.1
3817,-0.6000000000000001,30.0,-0.3
3818,0.5,31.0,-0.9
3819,-0.19999999999999996,32.0,-0.4
3820,-1.4,24.0,0.2
3821,1.3,25.0,-1.2
3822,-0.30000000000000004,26.0,0.1
3823,-0.9000000000000001,27.0,-0.2
3824,-0.8,31.0,0.2
3825,1.7000000000000002,24.0,3.3
3826,-1.2000000000000002,25.0,5.0
3827,-1.0,26.0,3.8
3828,0.5,27.0,2.8
3829,-2.6999999999999997,28.0,3.3
3830,2.1,24.0,-0.8
3831,-1.6,25.0,1.3
3832,2.1,26.0,-0.3
3833,-1.8,27.0,1.8
3834,2.2,28.0,-0.4
3835,-1.2000000000000002,29.0,1.8
3836,0.20000000000000007,30.0,0.6
3837,-0.6000000000000001,31.0,0.8
3838,-1.8,34.0,1.0
3839,0.30000000000000004,35.0,-0.8
3840,0.9,36.0,-0.5
3841,-0.5,23.0,0.3
3842,-0.49999999999999994,24.0,-0.2
3843,-0.30000000000000004,25.0,-0.7
3844,1.0,26.0,-1.0
3845,2.1,27.0,0.0
3846,-2.2,28.0,2.1
3847,0.0,29.0,-0.1
3848,0.3,24.0,0.0
3849,-1.0,25.0,0.3
3850,1.0,26.0,-0.7
3851,-0.9999999999999999,27.0,-0.4
3852,-1.2,28.0,0.3
3853,0.5,29.0,-0.9
3854,-1.7000000000000002,30.0,-0.4
3855,1.8,31.0,-2.1
3856,0.8,26.0,0.0
3857,-0.30000000000000004,27.0,0.8
3858,-0.09999999999999998,28.0,0.5
3859,-0.2,29.0,0.4
3860,-0.1,30.0,0.2
3861,-1.3,31.0,0.1
3862,0.4,25.0,-0.1
3863,-0.09999999999999998,26.0,0.3
3864,1.9000000000000001,27.0,0.2
3865,1.2999999999999998,28.0,2.1
3866,-2.7,29.0,3.4
3867,1.9000000000000001,30.0,-0.1
3868,1.9000000000000001,31.0,1.8
3869,-5.1,32.0,3.7
3870,1.4,33.0,-1.4
3871,-0.3,34.0,0.0
3872,-1.1,28.0,0.5
3873,0.3,29.0,-0.6
3874,1.9000000000000001,21.0,0.2
3875,0.2999999999999998,22.0,2.1
3876,3.6999999999999997,23.0,2.4
3877,-1.7999999999999998,24.0,6.1
3878,1.0,25.0,4.3
3879,0.20000000000000018,26.0,5.3
3880,-0.7000000000000002,27.0,5.5
3881,-2.0,28.0,4.8
3882,-0.6999999999999997,29.0,2.8
3883,-1.9000000000000001,30.0,2.1
3884,-0.7,31.0,0.2
3885,0.3,32.0,-0.5
3886,0.6000000000000001,33.0,-0.2
3887,1.2000000000000002,34.0,0.4
3888,-0.6000000000000001,35.0,1.6
3889,-0.6,36.0,1.0
3890,-0.3999999999999999,23.0,1.5
3891,4.199999999999999,24.0,1.1
3892,2.6000000000000005,25.0,5.3
3893,-3.5,26.0,7.9
3894,-1.5000000000000004,27.0,4.4
3895,0.3999999999999999,28.0,2.9
3896,-2.1999999999999997,29.0,3.3
3897,-1.4000000000000001,30.0,1.1
3898,0.3,31.0,-0.3
3899,-1.0,32.0,0.7
3900,-2.0,35.0,3.1
3901,2.1,36.0,1.1
3902,-3.1,37.0,3.2
3903,1.2999999999999998,38.0,0.1
3904,-1.7,39.0,1.4
3905,-0.2,26.0,0.2
3906,0.5,27.0,0.0
3907,-0.5,28.0,0.5
3908,0.2,29.0,0.0
3909,0.39999999999999997,30.0,0.2
3910,0.0,31.0,-0.3
3911,-0.1,24.0,0.1
3912,0.1,25.0,0.0
3913,-0.1,26.0,0.1
3914,0.0,27.0,0.0
3915,0.0,28.0,0.0
3916,0.0,29.0,0.0
3917,0.0,30.0,0.0
3918,0.0,31.0,0.0
3919,0.0,32.0,0.0
3920,0.09999999999999998,26.0,-0.3
3921,-2.1,25.0,4.0
3922,-2.5,26.0,1.9
3923,1.7000000000000002,27.0,-0.6
3924,-0.10000000000000009,28.0,1.1
3925,-0.3,29.0,0.0
3926,1.7,30.0,-0.3
3927,-0.9999999999999999,31.0,1.4
3928,0.3,32.0,0.0
3929,-0.3,33.0,0.3
3930,-1.1,34.0,0.0
3931,0.9000000000000001,35.0,-1.1
3932,-1.9,22.0,1.4
3933,3.9,23.0,-0.5
3934,-2.5999999999999996,24.0,3.4
3935,3.5,25.0,0.8
3936,-2.6999999999999997,26.0,4.3
3937,2.8000000000000003,27.0,1.6
3938,-3.0000000000000004,28.0,4.4
3939,-1.5999999999999999,29.0,1.4
3940,0.7,24.0,-0.3
3941,-1.2000000000000002,25.0,0.4
3942,0.9,26.0,-0.8
3943,3.8,27.0,0.1
3944,-2.5,28.0,3.9
3945,-0.3999999999999999,29.0,1.4
3946,0.8999999999999999,30.0,1.0
3947,2.0,31.0,1.9
3948,-3.0999999999999996,32.0,3.9
3949,-1.9000000000000001,33.0,0.8
3950,2.1,34.0,-1.1
3951,-1.7,35.0,1.0
3952,-0.10000000000000009,36.0,-0.7
3953,-0.2,23.0,0.2
3954,0.0,24.0,0.0
3955,0.0,25.0,0.0
3956,0.1,26.0,0.0
3957,0.2,29.0,0.0
3958,0.09999999999999998,30.0,0.2
3959,-0.3,31.0,0.3
3960,-0.6000000000000001,23.0,-0.2
3961,0.4,24.0,-0.8
3962,1.7999999999999998,25.0,-0.4
3963,-1.2999999999999998,26.0,1.4
3964,-0.4,27.0,0.1
3965,-0.3,28.0,-0.3
3966,-0.09999999999999998,29.0,-0.6
3967,-0.2,25.0,0.1
3968,0.6,26.0,-0.5
3969,0.0,27.0,0.1
3970,-0.8,28.0,0.5
3971,0.09999999999999998,25.0,0.2
3972,-0.4,26.0,0.3
3973,1.5,27.0,-0.1
3974,-0.7,28.0,1.4
3975,0.40000000000000013,29.0,0.7
3976,-2.6,32.0,1.7
3977,3.0,33.0,-0.9
3978,-1.2,25.0,0.5
3979,-0.7,31.0,1.0
3980,1.3,32.0,0.3
3981,-0.1,25.0,-0.1
3982,-0.09999999999999998,26.0,-0.2
3983,0.5,27.0,-0.3
3984,-0.7,28.0,0.2
3985,2.0,26.0,-0.3
3986,-1.0,27.0,1.7
3987,1.5000000000000002,28.0,0.7
3988,1.0999999999999996,29.0,2.2
3989,-1.6999999999999997,30.0,3.3
3990,1.8,31.0,0.7
3991,-1.1,32.0,2.5
3992,1.9,33.0,1.4
3993,-2.0999999999999996,34.0,3.3
3994,0.30000000000000004,35.0,1.2
3995,-0.9,36.0,1.5
3996,0.9,37.0,-0.8
3997,-0.30000000000000004,38.0,0.1
3998,-0.6000000000000001,39.0,-0.2
3999,2.0,26.0,-0.3
4000,-1.0,27.0,1.7
4001,1.5000000000000002,28.0,0.7
4002,1.0999999999999996,29.0,2.2
4003,-1.6999999999999997,30.0,3.3
4004,1.8,31.0,0.7
4005,-1.1,32.0,2.5
4006,1.9,33.0,1.4
4007,-2.0999999999999996,34.0,3.3
4008,0.30000000000000004,35.0,1.2
4009,-0.9,36.0,1.5
4010,0.9,37.0,-0.8
4011,-0.30000000000000004,38.0,0.1
4012,-0.6000000000000001,39.0,-0.2
4013,-0.49999999999999994,23.0,-0.2
4014,3.4000000000000004,24.0,-0.7
4015,0.6999999999999997,25.0,2.7
4016,-1.1999999999999997,26.0,3.4
4017,2.2,27.0,2.2
4018,-0.3000000000000007,28.0,4.4
4019,-3.0999999999999996,29.0,4.1
4020,2.9,30.0,1.0
4021,-1.6999999999999997,31.0,3.9
4022,-2.3000000000000003,32.0,2.2
4023,-0.6000000000000001,33.0,0.2
4024,0.1,25.0,0.0
4025,0.6,26.0,0.1
4026,-0.19999999999999996,27.0,0.7
4027,0.3,31.0,-0.3
4028,1.4,32.0,0.0
4029,-1.7,33.0,1.4
4030,0.5,34.0,-0.3
4031,-0.2,35.0,0.1
4032,-0.5,36.0,0.0
4033,0.7,37.0,-0.6
4034,-0.1,38.0,0.1
4035,-0.2,39.0,0.0
4036,-1.0999999999999999,26.0,1.4
4037,0.8999999999999999,27.0,0.3
4038,0.19999999999999996,28.0,1.2
4039,0.40000000000000013,29.0,1.4
4040,1.5999999999999999,30.0,1.8
4041,-3.6999999999999997,31.0,3.4
4042,0.30000000000000004,25.0,-0.4
4043,-0.19999999999999998,26.0,-0.1
4044,0.5,27.0,-0.3
4045,1.0,28.0,0.2
4046,0.30000000000000004,29.0,1.2
4047,-2.4,30.0,1.5
4048,1.1,31.0,-0.9
4049,-0.30000000000000004,32.0,0.2
4050,0.5,33.0,-0.1
4051,-0.2,24.0,0.1
4052,0.4,25.0,-0.1
4053,-0.19999999999999998,26.0,0.3
4054,-0.1,27.0,0.1
4055,0.0,28.0,0.0
4056,0.0,29.0,0.0
4057,0.0,30.0,0.0
4058,0.0,31.0,0.0
4059,-0.1,32.0,0.0
4060,-0.19999999999999998,33.0,-0.1
4061,0.19999999999999998,34.0,-0.3
4062,0.0,35.0,-0.1
4063,0.2,36.0,-0.1
4064,0.09999999999999998,23.0,0.8
4065,0.7000000000000001,24.0,0.9
4066,1.9,25.0,1.6
4067,0.7000000000000002,26.0,3.5
4068,-0.30000000000000027,27.0,4.2
4069,-1.0,26.0,0.1
4070,0.8,27.0,-0.9
4071,0.1,28.0,-0.1
4072,-0.6,29.0,0.0
4073,-0.1,23.0,0.1
4074,-0.1,24.0,0.0
4075,-0.1,25.0,-0.1
4076,1.1,27.0,1.1
4077,-1.3000000000000003,28.0,2.2
4078,2.1,29.0,0.9
4079,-2.0,30.0,3.0
4080,-0.8,31.0,1.0
4081,2.2,23.0,4.8
4082,1.1999999999999993,24.0,7.0
4083,-0.9999999999999991,25.0,8.2
4084,-4.7,26.0,7.2
4085,3.3,27.0,2.5
4086,-2.0999999999999996,28.0,5.8
4087,0.7999999999999998,29.0,3.7
4088,-0.09999999999999964,30.0,4.5
4089,-0.6000000000000005,31.0,4.4
4090,-2.0999999999999996,32.0,3.8
4091,0.8,33.0,1.7
4092,-0.1,28.0,0.0
4093,-1.2999999999999998,23.0,1.4
4094,-0.2,24.0,0.1
4095,1.9000000000000001,25.0,-0.1
4096,1.0999999999999999,26.0,1.8
4097,-2.8,27.0,2.9
4098,-0.9,28.0,0.1
4099,0.1,26.0,-0.1
4100,0.4,25.0,0.1
4101,-0.8,26.0,0.5
4102,0.19999999999999998,27.0,0.1
4103,-1.3,28.0,0.3
4104,1.9,29.0,-1.0
4105,-1.0,30.0,0.9
4106,0.0,24.0,0.2
4107,-0.1,25.0,0.2
4108,-0.6000000000000001,28.0,0.4
4109,-0.2,29.0,0.2
4110,-0.7,22.0,0.6
4111,-0.4,23.0,-0.1
4112,0.6,24.0,-0.5
4113,4.2,25.0,0.1
4114,-3.9,26.0,4.3
4115,-0.8,27.0,0.3
4116,-1.2,28.0,-0.5
4117,-0.09999999999999987,29.0,1.4
4118,-1.7,30.0,2.0
4119,-0.7,31.0,0.3
4120,0.19999999999999998,24.0,-0.3
4121,0.1,25.0,-0.1
4122,0.4,26.0,0.0
4123,-0.4,24.0,0.1
4124,2.1,25.0,-0.3
4125,2.3,26.0,0.2
4126,-0.2999999999999998,27.0,2.5
4127,-2.8000000000000003,28.0,2.2
4128,1.4,29.0,-0.6
4129,-1.2000000000000002,30.0,0.8
4130,0.30000000000000004,38.0,-0.1
4131,-1.1,24.0,0.3
4132,0.7000000000000001,25.0,-0.8
4133,1.9000000000000001,26.0,-0.1
4134,-2.1,27.0,1.8
4135,0.30000000000000004,23.0,-0.2
4136,-0.5,24.0,0.1
4137,1.3,25.0,-0.4
4138,-2.6,26.0,0.9
4139,0.4,24.0,-0.1
4140,-0.3,25.0,0.3
4141,-1.1,24.0,0.3
4142,0.7000000000000001,25.0,-0.8
4143,1.9000000000000001,26.0,-0.1
4144,-2.1,27.0,1.8
4145,-0.3,24.0,0.5
4146,-0.6000000000000001,25.0,0.2
4147,-0.5,26.0,-0.4
4148,-0.5,23.0,0.6
4149,2.1,24.0,0.9
4150,-1.4,25.0,3.0
4151,-2.4000000000000004,26.0,1.6
4152,0.5,27.0,-0.8
4153,-1.3,28.0,-0.3
4154,0.19999999999999996,34.0,1.3
4155,-1.5,35.0,1.5
4156,-0.1,25.0,0.1
4157,0.2,26.0,0.0
4158,1.5,27.0,0.2
4159,-0.5999999999999999,28.0,1.7
4160,2.0,29.0,1.1
4161,-3.2,30.0,3.1
4162,3.3000000000000003,31.0,-0.1
4163,-0.7000000000000002,32.0,3.2
4164,-2.0,33.0,2.5
4165,-1.0,34.0,0.5
4166,1.1,35.0,-0.5
4167,0.0,28.0,0.0
4168,0.0,29.0,0.0
4169,0.0,30.0,0.0
4170,0.0,31.0,0.0
4171,0.0,32.0,0.0
4172,0.0,33.0,0.0
4173,0.0,34.0,0.0
4174,0.0,35.0,0.0
4175,0.0,36.0,0.0
4176,0.0,37.0,0.0
4177,0.7,23.0,-0.1
4178,0.30000000000000004,24.0,0.6
4179,-0.09999999999999998,25.0,0.9
4180,-0.8,26.0,0.8
4181,1.0,27.0,0.0
4182,0.19999999999999996,28.0,1.0
4183,2.2,29.0,1.2
4184,-1.9,30.0,3.4
4185,-0.7,31.0,1.5
4186,2.3,32.0,0.8
4187,-3.2,33.0,3.1
4188,0.0,25.0,-0.1
4189,-0.19999999999999998,26.0,-0.1
4190,0.19999999999999998,27.0,-0.3
4191,0.0,28.0,-0.1
4192,1.0999999999999996,22.0,4.0
4193,0.6000000000000005,23.0,5.1
4194,2.0999999999999996,24.0,5.7
4195,-2.8,25.0,7.8
4196,0.2,22.0,-0.2
4197,0.7,23.0,-0.1
4198,-0.1,25.0,0.1
4199,-0.2,26.0,0.0
4200,0.5,27.0,-0.2
4201,-1.4000000000000001,28.0,0.3
4202,0.6000000000000001,24.0,-0.2
4203,0.29999999999999993,25.0,0.4
4204,0.5,26.0,0.7
4205,3.0999999999999996,27.0,1.2
4206,-3.6999999999999997,28.0,4.3
4207,1.5,29.0,0.6
4208,-1.6,30.0,2.1
4209,2.0,31.0,0.5
4210,-0.7,32.0,2.5
4211,-0.9,33.0,1.8
4212,-1.0,34.0,0.9
4213,0.4,35.0,-0.1
4214,-0.7,36.0,0.3
4215,0.4,29.0,0.1
4216,2.8,30.0,0.5
4217,-3.3,31.0,3.3
4218,-0.1,32.0,0.0
4219,-0.6,33.0,-0.1
4220,-0.4999999999999999,34.0,1.4
4221,0.30000000000000004,31.0,-0.2
4222,-0.2,32.0,0.1
4223,0.5,23.0,0.0
4224,1.6,24.0,0.5
4225,0.7999999999999998,25.0,2.1
4226,3.6999999999999997,26.0,2.9
4227,-4.3999999999999995,27.0,6.6
4228,-1.7000000000000002,28.0,2.2
4229,-0.3,29.0,0.5
4230,0.2,30.0,0.2
4231,-2.3000000000000003,33.0,2.6
4232,-0.4,34.0,0.3
4233,-1.2,23.0,1.5
4234,1.1,25.0,0.9
4235,1.0,26.0,0.1
4236,0.3999999999999999,27.0,1.1
4237,1.5,23.0,-0.1
4238,4.800000000000001,24.0,1.4
4239,0.39999999999999947,25.0,6.2
4240,-1.3999999999999995,26.0,6.6
4241,-1.8000000000000003,27.0,5.2
4242,1.8000000000000003,28.0,3.4
4243,-4.2,29.0,5.2
4244,1.3999999999999995,30.0,3.2
4245,-3.1999999999999997,31.0,4.6
4246,0.30000000000000004,32.0,1.4
4247,-1.5,33.0,1.7
4248,2.6999999999999997,34.0,0.2
4249,1.1,35.0,2.9
4250,-3.8,36.0,4.0
4251,2.3,37.0,0.2
4252,0.9000000000000001,38.0,1.2
4253,-1.7000000000000002,39.0,2.1
4254,-1.0,40.0,0.4
4255,1.7,21.0,-0.2
4256,0.8999999999999999,22.0,1.5
4257,2.9,23.0,2.4
4258,-2.3,24.0,5.3
4259,0.0,25.0,3.0
4260,3.3,26.0,3.0
4261,-1.5999999999999996,27.0,6.3
4262,0.8999999999999995,28.0,4.7
4263,-1.5999999999999996,29.0,5.6
4264,-1.0,23.0,0.7
4265,-0.3,24.0,-0.3
4266,0.7,25.0,-0.6
4267,1.0,26.0,0.1
4268,0.8999999999999999,27.0,1.1
4269,0.0,28.0,2.0
4270,0.3999999999999999,29.0,2.0
4271,0.1,25.0,0.0
4272,-0.4,26.0,0.1
4273,3.5999999999999996,27.0,-0.3
4274,1.1000000000000005,28.0,3.3
4275,-1.7000000000000002,29.0,4.4
4276,-1.5000000000000002,30.0,2.7
4277,0.5,31.0,1.2
4278,1.7,32.0,0.2
4279,-1.0999999999999999,33.0,1.9
4280,0.8,25.0,-1.0
4281,0.2,26.0,-0.2
4282,0.0,25.0,-0.1
4283,2.3000000000000003,26.0,-0.1
4284,-1.7000000000000002,27.0,2.2
4285,-0.2,28.0,0.5
4286,-0.3999999999999999,29.0,1.2
4287,-1.1,30.0,0.8
4288,2.0,23.0,-0.2
4289,-0.19999999999999996,24.0,1.8
4290,-0.30000000000000004,25.0,1.6
4291,-1.4000000000000001,26.0,1.3
4292,-0.5,27.0,0.6
4293,-0.19999999999999998,28.0,0.3
4294,0.4,29.0,0.1
4295,0.0,30.0,0.5
4296,-1.4,33.0,1.9
4297,-0.9,34.0,0.5
4298,-0.1,23.0,0.0
4299,0.1,26.0,-0.1
4300,0.0,27.0,0.0
4301,0.0,28.0,0.0
4302,-0.2,29.0,0.1
4303,0.0,30.0,-0.1
4304,0.1,31.0,-0.1
4305,0.0,32.0,0.0
4306,0.0,33.0,0.0
4307,0.0,25.0,0.1
4308,0.30000000000000004,26.0,0.1
4309,2.3000000000000003,27.0,0.4
4310,-3.6,28.0,2.7
4311,0.09999999999999998,29.0,0.4
4312,-0.6,30.0,0.5
4313,-0.5,24.0,0.4
4314,2.9,23.0,0.1
4315,-2.2,24.0,3.0
4316,2.5,25.0,0.8
4317,-3.0,26.0,3.3
4318,2.4000000000000004,27.0,0.3
4319,-0.8000000000000003,28.0,2.7
4320,0.8000000000000003,29.0,1.9
4321,2.3999999999999995,30.0,2.7
4322,-1.0999999999999996,31.0,5.1
4323,-2.0,32.0,4.0
4324,-2.0,33.0,2.0
4325,-0.4,34.0,0.0
4326,2.2,35.0,-0.4
4327,-0.9,36.0,1.8
4328,-2.3,37.0,0.9
4329,0.2999999999999998,38.0,-1.4
4330,1.4000000000000001,24.0,-1.1
4331,1.9999999999999998,25.0,0.3
4332,2.7,26.0,2.3
4333,-4.6,27.0,5.0
4334,-0.7,28.0,0.4
4335,-0.8999999999999999,29.0,-0.3
4336,-0.10000000000000009,30.0,-1.2
4337,0.09999999999999998,24.0,0.2
4338,0.0,26.0,0.0
4339,0.2,26.0,-0.2
4340,-0.4,27.0,0.0
4341,-0.19999999999999996,28.0,-0.4
4342,0.30000000000000004,31.0,-0.1
4343,0.1,24.0,0.0
4344,-0.6,27.0,0.1
4345,0.8,28.0,-0.5
4346,-0.09999999999999998,29.0,0.3
4347,-0.5,30.0,-0.3
4348,1.4,31.0,-0.8
4349,-1.2999999999999998,32.0,0.6
4350,-0.40000000000000013,33.0,-0.7
4351,0.9000000000000001,34.0,-1.1
4352,-0.6000000000000001,35.0,-0.2
4353,0.8,36.0,-0.8
4354,-0.4,22.0,0.0
4355,0.30000000000000004,23.0,-0.4
4356,1.6,24.0,-0.1
4357,-1.4,25.0,1.5
4358,1.2999999999999998,26.0,0.1
4359,1.7000000000000002,27.0,1.4
4360,-1.7000000000000002,28.0,3.1
4361,-0.8999999999999999,29.0,1.4
4362,2.8,30.0,0.5
4363,-3.4,31.0,3.3
4364,0.6,32.0,-0.1
4365,1.5,23.0,0.1
4366,1.2999999999999998,24.0,1.6
4367,0.30000000000000027,25.0,2.9
4368,-0.6000000000000001,26.0,3.2
4369,3.1999999999999997,27.0,2.6
4370,-3.4,28.0,5.8
4371,1.9,29.0,2.4
4372,-2.5999999999999996,30.0,4.3
4373,0.9000000000000001,31.0,1.7
4374,-0.8,32.0,2.6
4375,-2.8,33.0,1.8
4376,0.7,34.0,-1.0
4377,-0.20000000000000018,35.0,2.6
4378,1.0,36.0,2.4
4379,-0.8999999999999999,37.0,3.4
4380,-0.6000000000000001,38.0,2.5
4381,-0.7,39.0,1.9
4382,-2.8,40.0,1.8
4383,0.7,41.0,-1.0
4384,0.0,25.0,0.0
4385,0.1,28.0,-0.1
4386,0.0,31.0,0.0
4387,2.5999999999999996,22.0,0.8
4388,-0.3999999999999999,23.0,3.4
4389,0.20000000000000018,24.0,3.0
4390,-1.0,25.0,3.2
4391,-0.20000000000000018,26.0,2.2
4392,0.7000000000000002,27.0,2.0
4393,1.7000000000000002,28.0,2.7
4394,-3.3000000000000003,29.0,4.4
4395,1.4,30.0,1.1
4396,-0.20000000000000018,31.0,2.5
4397,-2.1999999999999997,32.0,2.3
4398,3.1,33.0,0.1
4399,-2.7,34.0,3.2
4400,-0.4,35.0,0.5
4401,-0.1,36.0,0.1
4402,0.0,25.0,0.1
4403,0.30000000000000004,26.0,0.1
4404,2.3000000000000003,27.0,0.4
4405,-3.6,28.0,2.7
4406,0.09999999999999998,29.0,0.4
4407,-0.6,30.0,0.5
4408,-0.1,20.0,-0.1
4409,3.3000000000000003,21.0,-0.2
4410,-4.4,22.0,3.1
4411,7.5,23.0,-1.3
4412,-6.6000000000000005,24.0,6.2
4413,1.9000000000000001,25.0,0.2
4414,0.10000000000000009,26.0,2.1
4415,3.7,27.0,2.2
4416,-3.3000000000000003,28.0,5.9
4417,-2.6,29.0,2.6
4418,-0.19999999999999973,30.0,3.4
4419,2.8999999999999995,31.0,3.2
4420,-1.6999999999999993,32.0,6.1
4421,0.0,33.0,4.4
4422,2.3999999999999995,34.0,4.4
4423,-2.5999999999999996,35.0,6.8
4424,-0.10000000000000053,36.0,4.2
4425,-3.6999999999999997,37.0,4.1
4426,2.6,38.0,0.4
4427,-3.2,39.0,3.0
4428,0.5,40.0,-0.2
4429,-0.19999999999999998,22.0,-0.1
4430,-0.39999999999999997,23.0,-0.3
4431,0.6,24.0,-0.7
4432,-0.30000000000000004,25.0,0.4
4433,-1.1,26.0,0.5
4434,0.8,27.0,0.0
4435,-1.9000000000000001,28.0,0.8
4436,3.0,29.0,-1.1
4437,-1.2999999999999998,30.0,1.9
4438,-1.2999999999999998,31.0,0.6
4439,1.2999999999999998,32.0,-0.7
4440,1.8,33.0,-0.7
4441,-0.40000000000000013,34.0,1.1
4442,-0.49999999999999994,35.0,0.7
4443,-0.5,36.0,0.2
4444,0.5,37.0,-0.3
4445,0.0,38.0,0.2
4446,-0.4,39.0,0.2
4447,5.0,24.0,-0.4
4448,-0.09999999999999964,25.0,4.6
