,WAR,Age,Previous War,2yr_war,ratio
6825,0.8,29.0,1.1,-1.1,0.0
6826,0.1,30.0,0.8,1.1,0.0
6827,-0.5,24.0,1.9,0.2,0.01353637901861252
6828,0.2,25.0,-0.5,1.9,0.01353637901861252
6829,2.0,26.0,0.2,-0.5,0.01353637901861252
6830,1.3,27.0,2.0,0.2,0.01353637901861252
6831,0.3,28.0,1.3,2.0,0.01353637901861252
6832,1.9,29.0,0.3,1.3,0.01353637901861252
6833,2.1,30.0,1.9,0.3,0.01353637901861252
6834,0.4,31.0,2.1,1.9,0.01353637901861252
6835,2.6,32.0,0.4,2.1,0.01353637901861252
6836,0.8,33.0,2.6,0.4,0.01353637901861252
6837,0.7,34.0,0.8,2.6,0.01353637901861252
6838,-0.2,35.0,0.7,0.8,0.01353637901861252
6839,2.3000000000000003,27.0,2.6,0.7,0.08333333333333333
6840,2.0,28.0,2.3000000000000003,2.6,0.08333333333333333
6841,0.7,29.0,2.0,2.3000000000000003,0.08333333333333333
6842,2.9,26.0,2.5,-0.2,0.18128654970760236
6843,1.4,27.0,2.9,2.5,0.18128654970760236
6844,1.6,28.0,1.4,2.9,0.18128654970760236
6845,2.0,29.0,1.6,1.4,0.18128654970760236
6846,1.5,30.0,2.0,1.6,0.18128654970760236
6847,-0.5,31.0,1.5,2.0,0.18128654970760236
6848,0.7,32.0,-0.5,1.5,0.18128654970760236
6849,-0.1,33.0,0.7,-0.5,0.18128654970760236
6850,0.0,29.0,0.4,-0.5,0.008571428571428572
6851,-0.6,30.0,0.0,0.4,0.008571428571428572
6852,-0.2,31.0,-0.6,0.0,0.008571428571428572
6853,-0.3,32.0,-0.2,-0.6,0.008571428571428572
6854,0.0,33.0,-0.3,-0.2,0.008571428571428572
6855,0.6,34.0,0.0,-0.3,0.008571428571428572
6856,0.9,30.0,-0.9,-0.30000000000000004,0.0
6857,2.3,31.0,0.9,-0.9,0.0
6858,2.0,32.0,2.3,0.9,0.0
6859,1.6,33.0,2.0,2.3,0.0
6860,1.1,34.0,1.6,2.0,0.0
6861,0.4,35.0,1.1,1.6,0.0
6862,-0.8,36.0,0.4,1.1,0.0
6863,0.1,23.0,0.5,-0.1,0.2
6864,0.1,27.0,1.2,0.2,0.0
6865,-0.4,28.0,0.1,1.2,0.0
6866,-0.5,30.0,-0.4,0.1,0.0
6867,0.4,23.0,0.0,0.6000000000000001,0.1955719557195572
6868,-0.5,24.0,0.4,0.0,0.1955719557195572
6869,0.9,25.0,-0.5,0.4,0.1955719557195572
6870,0.7,26.0,0.9,-0.5,0.1955719557195572
6871,0.5,27.0,0.7,0.9,0.1955719557195572
6872,-0.1,28.0,0.5,0.7,0.1955719557195572
6873,-0.2,26.0,0.8,0.1,0.0
6874,0.0,27.0,-0.2,0.8,0.0
6875,0.5,28.0,0.0,-0.2,0.0
6876,-0.4,29.0,0.5,0.0,0.0
6877,0.1,30.0,-0.4,0.5,0.0
6878,0.0,31.0,0.1,-0.4,0.0
6879,0.7,33.0,0.0,0.1,0.0
6880,-0.1,34.0,0.7,0.0,0.0
6881,1.0,35.0,-0.1,0.7,0.0
6882,0.6,36.0,1.0,-0.1,0.0
6883,1.2,37.0,0.6,1.0,0.0
6884,-0.1,38.0,1.2,0.6,0.0
6885,0.30000000000000004,39.0,-0.1,1.2,0.0
6886,0.0,29.0,0.4,-0.5,0.008571428571428572
6887,-0.6,30.0,0.0,0.4,0.008571428571428572
6888,-0.2,31.0,-0.6,0.0,0.008571428571428572
6889,-0.3,32.0,-0.2,-0.6,0.008571428571428572
6890,0.0,33.0,-0.3,-0.2,0.008571428571428572
6891,0.6,34.0,0.0,-0.3,0.008571428571428572
6892,0.0,30.0,0.09999999999999988,2.5,0.7361111111111112
6893,-0.4,27.0,-0.1,-0.4,0.3636363636363637
6894,-0.6000000000000001,29.0,-0.4,-0.1,0.3636363636363637
6895,0.1,30.0,-0.6000000000000001,-0.4,0.3636363636363637
6896,-0.1,31.0,0.1,-0.6000000000000001,0.3636363636363637
6897,0.7,25.0,-0.7,0.0,0.0
6898,0.2,26.0,0.7,-0.7,0.0
6899,0.0,27.0,0.2,0.7,0.0
6900,0.1,25.0,0.2,-0.3,0.0
6901,2.9,27.0,4.3,0.3,0.8775510204081632
6902,0.30000000000000004,28.0,2.9,4.3,0.8775510204081632
6903,-0.2,29.0,0.30000000000000004,2.9,0.8775510204081632
6904,0.2,33.0,-0.5,0.0,0.0
6905,-0.1,34.0,0.2,-0.5,0.0
6906,-0.2,35.0,-0.1,0.2,0.0
6907,1.0,27.0,1.1,-0.2,0.0
6908,1.1,28.0,1.0,1.1,0.0
6909,0.1,29.0,1.1,1.0,0.0
6910,1.4,30.0,0.1,1.1,0.0
6911,0.5,31.0,1.4,0.1,0.0
6912,0.2,32.0,0.5,1.4,0.0
6913,0.2,33.0,0.2,0.5,0.0
6914,0.0,34.0,0.2,0.2,0.0
6915,0.6,30.0,0.4,-0.30000000000000004,0.7333333333333333
6916,0.30000000000000004,25.0,1.0,0.5,0.0
6917,1.2,26.0,0.30000000000000004,1.0,0.0
6918,0.5,27.0,1.2,0.30000000000000004,0.0
6919,3.1,25.0,1.4,1.0,0.0
6920,-0.9,26.0,3.1,1.4,0.0
6921,0.5,27.0,-0.9,3.1,0.0
6922,-0.4,29.0,0.5,-0.9,0.0
6923,0.0,30.0,-0.4,0.5,0.0
6924,1.3,26.0,1.6,0.2,0.0
6925,-0.4,27.0,0.1,-0.4,0.0
6926,3.4,24.0,0.1,-0.30000000000000004,0.9404761904761904
6927,0.5,25.0,3.4,0.1,0.9404761904761904
6928,0.8,26.0,0.8,0.0,0.1581259150805271
6929,0.1,27.0,0.8,0.8,0.1581259150805271
6930,1.0,28.0,0.1,0.8,0.1581259150805271
6931,2.4000000000000004,29.0,1.0,0.1,0.1581259150805271
6932,-0.3,30.0,2.4000000000000004,1.0,0.1581259150805271
6933,0.5,32.0,-0.3,2.4000000000000004,0.1581259150805271
6934,0.2,33.0,0.5,-0.3,0.1581259150805271
6935,0.0,34.0,0.2,0.5,0.1581259150805271
6936,-1.0,35.0,0.0,0.2,0.1581259150805271
6937,2.7,36.0,-1.0,0.0,0.1581259150805271
6938,1.6,37.0,2.7,-1.0,0.1581259150805271
6939,-1.2000000000000002,38.0,1.6,2.7,0.1581259150805271
6940,1.9,39.0,-1.2000000000000002,1.6,0.1581259150805271
6941,-0.2,40.0,1.9,-1.2000000000000002,0.1581259150805271
6942,0.6,29.0,0.6,1.3,0.0
6943,0.6,30.0,0.6,0.6,0.0
6944,1.6,31.0,0.6,0.6,0.0
6945,0.6,32.0,1.6,0.6,0.0
6946,1.3,33.0,0.6,1.6,0.0
6947,0.6,34.0,1.3,0.6,0.0
6948,0.3,35.0,0.6,1.3,0.0
6949,-0.3,36.0,0.3,0.6,0.0
6950,0.0,38.0,-0.3,0.3,0.0
6951,-0.6,27.0,0.6,-0.3,0.25806451612903225
6952,-0.1,29.0,-0.6,0.6,0.25806451612903225
6953,0.09999999999999998,29.0,0.0,-0.2,0.0
6954,-0.2,24.0,0.0,0.1,0.0
6955,0.4,25.0,-0.2,0.0,0.0
6956,-0.1,26.0,0.4,-0.2,0.0
6957,0.7,27.0,-0.1,0.4,0.0
6958,1.7,28.0,0.7,-0.1,0.0
6959,2.0,29.0,1.7,0.7,0.0
6960,1.0,30.0,2.0,1.7,0.0
6961,-0.9,31.0,1.0,2.0,0.0
6962,3.7,23.0,3.7,0.8,0.9411764705882352
6963,0.8,24.0,3.7,3.7,0.9411764705882352
6964,0.9,25.0,0.8,3.7,0.9411764705882352
6965,5.7,26.0,0.9,0.8,0.9411764705882352
6966,1.8,27.0,5.7,0.9,0.9411764705882352
6967,-0.1,28.0,1.8,5.7,0.9411764705882352
6968,0.5,29.0,-0.1,1.8,0.9411764705882352
6969,3.2,27.0,1.3,-0.8,0.5492957746478874
6970,0.4,28.0,3.2,1.3,0.5492957746478874
6971,-1.3,29.0,0.4,3.2,0.5492957746478874
6972,0.3,30.0,-1.3,0.4,0.5492957746478874
6973,0.5,31.0,0.3,-1.3,0.5492957746478874
6974,0.7,32.0,0.5,0.3,0.5492957746478874
6975,-1.3,33.0,0.7,0.5,0.5492957746478874
6976,0.2,34.0,-1.3,0.7,0.5492957746478874
6977,1.6,35.0,0.2,-1.3,0.5492957746478874
6978,4.2,36.0,1.6,0.2,0.5492957746478874
6979,2.1,37.0,4.2,1.6,0.5492957746478874
6980,1.4,38.0,2.1,4.2,0.5492957746478874
6981,1.2000000000000002,39.0,1.4,2.1,0.5492957746478874
6982,0.5,26.0,2.1,0.6,0.01485148514851485
6983,0.0,27.0,0.5,2.1,0.01485148514851485
6984,0.1,28.0,0.0,0.5,0.01485148514851485
6985,-1.0,29.0,0.1,0.0,0.01485148514851485
6986,-0.6,27.0,0.6,-0.3,0.25806451612903225
6987,-0.1,29.0,-0.6,0.6,0.25806451612903225
6988,-0.3,27.0,-0.1,-0.1,0.08823529411764706
6989,0.1,28.0,-0.3,-0.1,0.08823529411764706
6990,-0.2,32.0,0.1,-0.3,0.08823529411764706
6991,0.1,36.0,-0.2,0.1,0.08823529411764706
6992,0.0,31.0,0.5,-2.1,0.012987012987012988
6993,1.6,31.0,1.4,0.6,0.006097560975609756
6994,0.4,32.0,1.6,1.4,0.006097560975609756
6995,-0.6,27.0,0.6,-0.3,0.25806451612903225
6996,-0.1,29.0,-0.6,0.6,0.25806451612903225
6997,1.9,25.0,0.7,1.9,0.12158469945355192
6998,-0.8,26.0,1.9,0.7,0.12158469945355192
6999,2.8,27.0,-0.8,1.9,0.12158469945355192
7000,1.3,28.0,2.8,-0.8,0.12158469945355192
7001,2.4,29.0,1.3,2.8,0.12158469945355192
7002,0.6,30.0,2.4,1.3,0.12158469945355192
7003,2.4,31.0,0.6,2.4,0.12158469945355192
7004,0.5,32.0,2.4,0.6,0.12158469945355192
7005,2.3,33.0,0.5,2.4,0.12158469945355192
7006,0.8,34.0,2.3,0.5,0.12158469945355192
7007,1.4,35.0,0.8,2.3,0.12158469945355192
7008,2.1,36.0,1.4,0.8,0.12158469945355192
7009,1.9,37.0,2.1,1.4,0.12158469945355192
7010,-0.2,38.0,1.9,2.1,0.12158469945355192
7011,0.8,25.0,-0.2,0.5,0.7774086378737541
7012,1.0999999999999996,26.0,0.8,-0.2,0.7774086378737541
7013,3.6,27.0,1.0999999999999996,0.8,0.7774086378737541
7014,3.4,28.0,3.6,1.0999999999999996,0.7774086378737541
7015,4.1000000000000005,29.0,3.4,3.6,0.7774086378737541
7016,1.7999999999999998,30.0,4.1000000000000005,3.4,0.7774086378737541
7017,1.9,31.0,1.7999999999999998,4.1000000000000005,0.7774086378737541
7018,1.4,32.0,1.9,1.7999999999999998,0.7774086378737541
7019,1.7,34.0,1.4,1.9,0.7774086378737541
7020,0.3,35.0,1.7,1.4,0.7774086378737541
7021,0.3,22.0,0.2,2.5,0.9883381924198252
7022,1.7,23.0,0.3,0.2,0.9883381924198252
7023,2.4,24.0,1.7,0.3,0.9883381924198252
7024,3.7,25.0,2.4,1.7,0.9883381924198252
7025,0.5,26.0,3.7,2.4,0.9883381924198252
7026,4.8,27.0,0.5,3.7,0.9883381924198252
7027,-0.30000000000000004,28.0,4.8,0.5,0.9883381924198252
7028,3.2,29.0,-0.30000000000000004,4.8,0.9883381924198252
7029,1.1,30.0,3.2,-0.30000000000000004,0.9883381924198252
7030,-0.30000000000000004,25.0,-0.9,0.2,0.8974358974358975
7031,-0.1,26.0,-0.30000000000000004,-0.9,0.8974358974358975
7032,1.6,27.0,-0.1,-0.30000000000000004,0.8974358974358975
7033,0.0,28.0,1.6,-0.1,0.8974358974358975
7034,0.0,29.0,0.0,1.6,0.8974358974358975
7035,-0.30000000000000004,30.0,0.0,0.0,0.8974358974358975
7036,4.800000000000002,32.0,-0.30000000000000004,0.0,0.8974358974358975
7037,4.6,33.0,4.800000000000002,-0.30000000000000004,0.8974358974358975
7038,2.1,34.0,4.6,4.800000000000002,0.8974358974358975
7039,3.0,35.0,2.1,4.6,0.8974358974358975
7040,2.7,36.0,3.0,2.1,0.8974358974358975
7041,2.9,37.0,2.7,3.0,0.8974358974358975
7042,0.9,38.0,2.9,2.7,0.8974358974358975
7043,0.7,29.0,0.0,0.7000000000000001,0.02936378466557912
7044,1.8,30.0,0.7,0.0,0.02936378466557912
7045,1.6,31.0,1.8,0.7,0.02936378466557912
7046,-0.2,32.0,1.6,1.8,0.02936378466557912
7047,0.20000000000000007,33.0,-0.2,1.6,0.02936378466557912
7048,-0.7000000000000001,34.0,0.20000000000000007,-0.2,0.02936378466557912
7049,-0.6,35.0,-0.7000000000000001,0.20000000000000007,0.02936378466557912
7050,0.1,36.0,-0.6,-0.7000000000000001,0.02936378466557912
7051,-0.3,37.0,0.1,-0.6,0.02936378466557912
7052,-0.8999999999999999,38.0,-0.3,0.1,0.02936378466557912
7053,0.7,24.0,0.3,-0.4,0.43733333333333335
7054,4.0,25.0,0.7,0.3,0.43733333333333335
7055,3.4,26.0,4.0,0.7,0.43733333333333335
7056,-0.2,27.0,3.4,4.0,0.43733333333333335
7057,-1.6,28.0,-0.2,3.4,0.43733333333333335
7058,1.4,29.0,-1.6,-0.2,0.43733333333333335
7059,-0.2,30.0,1.4,-1.6,0.43733333333333335
7060,0.30000000000000004,31.0,-0.2,1.4,0.43733333333333335
7061,-0.5,32.0,0.30000000000000004,-0.2,0.43733333333333335
7062,1.9,26.0,2.9,0.1,0.0
7063,1.2,27.0,1.9,2.9,0.0
7064,-0.8,28.0,1.2,1.9,0.0
7065,-0.7,29.0,-0.8,1.2,0.0
7066,0.6,30.0,-0.7,-0.8,0.0
7067,0.30000000000000004,31.0,0.6,-0.7,0.0
7068,-0.3,32.0,0.30000000000000004,0.6,0.0
7069,0.0,33.0,-0.3,0.30000000000000004,0.0
7070,1.1,34.0,0.0,-0.3,0.0
7071,-0.2,35.0,1.1,0.0,0.0
7072,4.0,25.0,-0.30000000000000004,0.6,0.9454545454545454
7073,0.6,26.0,4.0,-0.30000000000000004,0.9454545454545454
7074,1.5,27.0,0.6,4.0,0.9454545454545454
7075,0.4,28.0,1.5,0.6,0.9454545454545454
7076,2.7,29.0,0.4,1.5,0.9454545454545454
7077,2.1,30.0,2.7,0.4,0.9454545454545454
7078,0.3,31.0,2.1,2.7,0.9454545454545454
7079,-0.8,32.0,0.3,2.1,0.9454545454545454
7080,1.9,33.0,-0.8,0.3,0.9454545454545454
7081,0.6,34.0,1.9,-0.8,0.9454545454545454
7082,6.4,26.0,3.1,2.2,0.9844961240310076
7083,-1.5,27.0,6.4,3.1,0.9844961240310076
7084,-0.4,28.0,-1.5,6.4,0.9844961240310076
7085,0.6,28.0,0.8,0.1,0.0
7086,-0.7999999999999999,29.0,0.6,0.8,0.0
7087,-0.4,30.0,-0.7999999999999999,0.6,0.0
7088,-0.2,32.0,-0.4,-0.7999999999999999,0.0
7089,0.0,25.0,-0.29999999999999993,0.10000000000000003,0.7152317880794702
7090,0.1,26.0,0.0,-0.29999999999999993,0.7152317880794702
7091,0.7,27.0,0.1,0.0,0.7152317880794702
7092,-0.8,28.0,0.7,0.1,0.7152317880794702
7093,-0.3,30.0,-0.8,0.7,0.7152317880794702
7094,0.6,23.0,-0.1,-0.2,0.3024193548387097
7095,2.6,24.0,0.6,-0.1,0.3024193548387097
7096,2.0,25.0,2.6,0.6,0.3024193548387097
7097,-0.4,26.0,2.0,2.6,0.3024193548387097
7098,-1.9,27.0,-0.4,2.0,0.3024193548387097
7099,-0.6,28.0,-1.9,-0.4,0.3024193548387097
7100,-0.5,30.0,-0.6,-1.9,0.3024193548387097
7101,-0.4,35.0,-0.5,-0.6,0.3024193548387097
7102,0.0,27.0,0.3,0.5,0.0
7103,-0.1,28.0,0.0,0.3,0.0
7104,0.5,29.0,-0.1,0.0,0.0
7105,-0.2,30.0,0.5,-0.1,0.0
7106,-0.1,31.0,-0.2,0.5,0.0
7107,-0.6,28.0,-0.7999999999999999,0.4,0.0
7108,-0.3,29.0,-0.1,0.1,0.0
7109,1.0,25.0,1.4,-0.8,0.0062208398133748065
7110,2.6,26.0,1.0,1.4,0.0062208398133748065
7111,0.4,27.0,2.6,1.0,0.0062208398133748065
7112,3.3,28.0,0.4,2.6,0.0062208398133748065
7113,0.5,29.0,3.3,0.4,0.0062208398133748065
7114,2.5,30.0,0.5,3.3,0.0062208398133748065
7115,1.6,31.0,2.5,0.5,0.0062208398133748065
7116,2.4,32.0,1.6,2.5,0.0062208398133748065
7117,0.0,24.0,-0.4,0.3,0.3584905660377358
7118,0.1,25.0,0.0,-0.4,0.3584905660377358
7119,0.2,27.0,0.1,0.0,0.3584905660377358
7120,-0.5,28.0,0.2,0.1,0.3584905660377358
7121,-1.8,25.0,1.2,1.8,0.045112781954887216
7122,0.7,26.0,-1.8,1.2,0.045112781954887216
7123,0.8,27.0,0.7,-1.8,0.045112781954887216
7124,-0.2,28.0,0.8,0.7,0.045112781954887216
7125,0.1,28.0,-0.4,0.0,0.0
7126,-0.2,24.0,-0.6000000000000001,1.2,0.1895424836601307
7127,0.1,25.0,-0.2,-0.6000000000000001,0.1895424836601307
7128,-0.2,27.0,-0.4,0.7,0.6553398058252428
7129,-0.9,28.0,-0.2,-0.4,0.6553398058252428
7130,0.8,29.0,-0.9,-0.2,0.6553398058252428
7131,3.9,30.0,0.8,-0.9,0.6553398058252428
7132,1.9,31.0,3.9,0.8,0.6553398058252428
7133,-1.0,32.0,1.9,3.9,0.6553398058252428
7134,-0.2,33.0,-1.0,1.9,0.6553398058252428
7135,-0.5,25.0,-0.5,-0.5,0.23404255319148934
7136,0.6,26.0,-0.5,-0.5,0.23404255319148934
7137,2.6,28.0,2.7,-0.6,0.0029702970297029703
7138,-0.1,29.0,2.6,2.7,0.0029702970297029703
7139,0.5,30.0,-0.1,2.6,0.0029702970297029703
7140,4.1,31.0,0.5,-0.1,0.0029702970297029703
7141,2.7,32.0,4.1,0.5,0.0029702970297029703
7142,0.8,33.0,2.7,4.1,0.0029702970297029703
7143,2.7,34.0,0.8,2.7,0.0029702970297029703
7144,1.5,35.0,2.7,0.8,0.0029702970297029703
7145,0.7,36.0,1.5,2.7,0.0029702970297029703
7146,0.5,37.0,0.7,1.5,0.0029702970297029703
7147,-0.5,38.0,0.5,0.7,0.0029702970297029703
7148,-0.8,39.0,-0.5,0.5,0.0029702970297029703
7149,2.2,40.0,-0.8,-0.5,0.0029702970297029703
7150,0.5,41.0,2.2,-0.8,0.0029702970297029703
7151,-0.8999999999999999,42.0,0.5,2.2,0.0029702970297029703
7152,-0.1,26.0,0.3,-0.3,0.0
7153,1.3,22.0,2.1,1.8,0.0
7154,1.4,23.0,1.3,2.1,0.0
7155,1.8,24.0,1.4,1.3,0.0
7156,-1.2000000000000002,25.0,0.7,1.3,0.2849462365591398
7157,0.5,26.0,-1.2000000000000002,0.7,0.2849462365591398
7158,1.9,27.0,0.5,-1.2000000000000002,0.2849462365591398
7159,1.2,28.0,1.9,0.5,0.2849462365591398
7160,-0.2,29.0,1.2,1.9,0.2849462365591398
7161,0.5,26.0,0.0,-0.6,0.20707070707070707
7162,-0.3,27.0,0.5,0.0,0.20707070707070707
7163,-2.7,28.0,-0.3,0.5,0.20707070707070707
7164,2.3,24.0,3.0,0.4,0.0
7165,0.8,25.0,2.3,3.0,0.0
7166,-0.9,26.0,0.8,2.3,0.0
7167,1.1,27.0,-0.9,0.8,0.0
7168,0.5,28.0,1.1,-0.9,0.0
7169,1.6,29.0,0.5,1.1,0.0
7170,-0.20000000000000007,30.0,1.6,0.5,0.0
7171,1.1,31.0,-0.20000000000000007,1.6,0.0
7172,0.8,32.0,1.1,-0.20000000000000007,0.0
7173,1.3,34.0,0.8,1.1,0.0
7174,-0.4,35.0,1.3,0.8,0.0
7175,-0.4,27.0,1.1,0.7000000000000001,0.42857142857142855
7176,0.0,28.0,-0.4,1.1,0.42857142857142855
7177,1.1,29.0,0.0,-0.4,0.42857142857142855
7178,-0.3,30.0,1.1,0.0,0.42857142857142855
7179,0.8,34.0,2.5,4.0,0.6645569620253164
7180,2.2,35.0,0.8,2.5,0.6645569620253164
7181,-0.4,36.0,2.2,0.8,0.6645569620253164
7182,0.1,26.0,-0.7000000000000001,0.1,0.06451612903225806
7183,0.6,29.0,0.1,-0.7000000000000001,0.06451612903225806
7184,-0.2,30.0,0.6,0.1,0.06451612903225806
7185,-0.1,32.0,-0.2,0.6,0.06451612903225806
7186,0.2,26.0,0.1,0.0,0.0
7187,-0.1,27.0,0.8,-0.1,0.005836575875486381
7188,0.9,28.0,-0.1,0.8,0.005836575875486381
7189,-0.5000000000000001,29.0,0.9,-0.1,0.005836575875486381
7190,0.4,30.0,-0.5000000000000001,0.9,0.005836575875486381
7191,-0.5,31.0,0.4,-0.5000000000000001,0.005836575875486381
7192,1.0,32.0,-0.5,0.4,0.005836575875486381
7193,2.1,33.0,1.0,-0.5,0.005836575875486381
7194,-0.4,34.0,2.1,1.0,0.005836575875486381
7195,0.5,35.0,-0.4,2.1,0.005836575875486381
7196,2.0,36.0,0.5,-0.4,0.005836575875486381
7197,1.4,37.0,2.0,0.5,0.005836575875486381
7198,0.30000000000000004,38.0,1.4,2.0,0.005836575875486381
7199,0.4,39.0,0.30000000000000004,1.4,0.005836575875486381
7200,0.8,27.0,1.3,-0.4,0.1297071129707113
7201,-0.1,28.0,0.8,1.3,0.1297071129707113
7202,1.0,29.0,-0.1,0.8,0.1297071129707113
7203,-0.4,30.0,1.0,-0.1,0.1297071129707113
7204,-0.9,31.0,-0.4,1.0,0.1297071129707113
7205,-0.6,32.0,-0.9,-0.4,0.1297071129707113
7206,0.9,33.0,-0.6,-0.9,0.1297071129707113
7207,0.7,34.0,0.9,-0.6,0.1297071129707113
7208,0.30000000000000004,35.0,0.7,0.9,0.1297071129707113
7209,0.2,36.0,0.30000000000000004,0.7,0.1297071129707113
7210,0.5,37.0,0.2,0.30000000000000004,0.1297071129707113
7211,-0.1,38.0,0.5,0.2,0.1297071129707113
7212,0.4,39.0,-0.1,0.5,0.1297071129707113
7213,1.6,29.0,-0.1,1.5,0.0
7214,-0.5,30.0,1.6,-0.1,0.0
7215,-1.5,31.0,-0.5,1.6,0.0
7216,-0.2,32.0,-1.5,-0.5,0.0
7217,-0.5,24.0,0.5,0.0,0.4567307692307692
7218,1.0,25.0,-0.5,0.5,0.4567307692307692
7219,1.5,26.0,1.0,-0.5,0.4567307692307692
7220,0.1,27.0,1.5,1.0,0.4567307692307692
7221,-0.3,28.0,0.1,1.5,0.4567307692307692
7222,-1.7000000000000002,29.0,-0.3,0.1,0.4567307692307692
7223,-0.2,30.0,-1.7000000000000002,-0.3,0.4567307692307692
7224,0.1,32.0,-0.2,-1.7000000000000002,0.4567307692307692
7225,-0.4,33.0,0.1,-0.2,0.4567307692307692
7226,1.9,26.0,-1.2000000000000002,0.1,0.3827751196172249
7227,1.5,27.0,1.9,-1.2000000000000002,0.3827751196172249
7228,-1.2,28.0,1.5,1.9,0.3827751196172249
7229,-1.8,29.0,-1.2,1.5,0.3827751196172249
7230,0.8,30.0,-1.8,-1.2,0.3827751196172249
7231,0.3,32.0,0.8,-1.8,0.3827751196172249
7232,0.2,33.0,0.3,0.8,0.3827751196172249
7233,2.5,28.0,0.5,1.0,0.38235294117647056
7234,0.7,29.0,2.5,0.5,0.38235294117647056
7235,0.2,30.0,0.0,-0.7,0.06382978723404255
7236,-2.8,23.0,2.5,0.4,0.9375
7237,3.0,24.0,-2.8,2.5,0.9375
7238,7.2,25.0,3.0,-2.8,0.9375
7239,8.0,26.0,7.2,3.0,0.9375
7240,2.3,27.0,8.0,7.2,0.9375
7241,5.5,28.0,2.3,8.0,0.9375
7242,5.3,29.0,5.5,2.3,0.9375
7243,3.6,30.0,5.3,5.5,0.9375
7244,6.2,31.0,3.6,5.3,0.9375
7245,6.9,32.0,6.2,3.6,0.9375
7246,8.2,33.0,6.9,6.2,0.9375
7247,8.600000000000001,34.0,8.2,6.9,0.9375
7248,0.8,35.0,8.600000000000001,8.2,0.9375
7249,-1.4,36.0,0.8,8.600000000000001,0.9375
7250,2.9,25.0,6.9,4.8,0.9342465753424658
7251,3.8,26.0,2.9,6.9,0.9342465753424658
7252,6.0,27.0,3.8,2.9,0.9342465753424658
7253,6.0,28.0,6.0,3.8,0.9342465753424658
7254,6.5,29.0,6.0,6.0,0.9342465753424658
7255,4.2,30.0,6.5,6.0,0.9342465753424658
7256,2.4,31.0,4.2,6.5,0.9342465753424658
7257,5.700000000000001,32.0,2.4,4.2,0.9342465753424658
7258,1.9,33.0,5.700000000000001,2.4,0.9342465753424658
7259,-0.3,34.0,1.9,5.700000000000001,0.9342465753424658
7260,-0.8,35.0,-0.3,1.9,0.9342465753424658
7261,0.2,26.0,0.4,0.0,0.0
7262,-1.3,27.0,0.2,0.4,0.0
7263,-0.2,29.0,-1.3,0.2,0.0
7264,-1.7,23.0,0.7,-2.0,0.8787878787878788
7265,-0.30000000000000004,24.0,-1.7,0.7,0.8787878787878788
7266,-0.6,22.0,-0.3,0.1,0.0
7267,-0.2,24.0,-0.6,-0.3,0.0
7268,0.6,25.0,-0.2,-0.6,0.0
7269,-1.0,26.0,0.6,-0.2,0.0
7270,0.5,29.0,-1.0,0.6,0.0
7271,1.0,30.0,0.5,-1.0,0.0
7272,0.1,31.0,1.0,0.5,0.0
7273,0.8,32.0,0.1,1.0,0.0
7274,-0.6,33.0,0.8,0.1,0.0
7275,-0.1,34.0,-0.6,0.8,0.0
7276,1.0,35.0,-0.1,-0.6,0.0
7277,1.2,36.0,1.0,-0.1,0.0
7278,0.2,37.0,1.2,1.0,0.0
7279,0.9,38.0,0.2,1.2,0.0
7280,-0.1,39.0,0.9,0.2,0.0
7281,0.6000000000000001,26.0,2.9,0.2,0.8553054662379421
7282,4.5,27.0,0.6000000000000001,2.9,0.8553054662379421
7283,3.8,28.0,4.5,0.6000000000000001,0.8553054662379421
7284,3.1,29.0,3.8,4.5,0.8553054662379421
7285,1.7,30.0,3.1,3.8,0.8553054662379421
7286,-1.7,31.0,1.7,3.1,0.8553054662379421
7287,-1.2,32.0,-1.7,1.7,0.8553054662379421
7288,-0.1,33.0,-1.2,-1.7,0.8553054662379421
7289,-0.4,35.0,-0.1,-1.2,0.8553054662379421
7290,-0.4,36.0,-0.4,-0.1,0.8553054662379421
7291,0.3,25.0,-0.6,-0.2,0.03648648648648649
7292,-0.10000000000000003,26.0,0.3,-0.6,0.03648648648648649
7293,-0.5,27.0,-0.10000000000000003,0.3,0.03648648648648649
7294,-0.2,28.0,-0.5,-0.10000000000000003,0.03648648648648649
7295,0.0,29.0,-0.2,-0.5,0.03648648648648649
7296,0.6,30.0,0.0,-0.2,0.03648648648648649
7297,0.3,31.0,0.6,0.0,0.03648648648648649
7298,-0.5,32.0,0.3,0.6,0.03648648648648649
7299,-0.7,34.0,-0.5,0.3,0.03648648648648649
7300,0.3,35.0,-0.7,-0.5,0.03648648648648649
7301,-0.3,36.0,0.3,-0.7,0.03648648648648649
7302,0.8,37.0,-0.3,0.3,0.03648648648648649
7303,1.7,38.0,0.8,-0.3,0.03648648648648649
7304,1.3,39.0,1.7,0.8,0.03648648648648649
7305,0.6000000000000001,40.0,1.3,1.7,0.03648648648648649
7306,0.0,41.0,0.6000000000000001,1.3,0.03648648648648649
7307,0.2,31.0,1.5,0.2,0.0
7308,1.2,30.0,1.4,0.1,0.0
7309,0.4,31.0,1.2,1.4,0.0
7310,1.0,32.0,0.4,1.2,0.0
7311,1.6,26.0,2.6,-0.2,0.0
7312,0.4,27.0,1.6,2.6,0.0
7313,-1.1,28.0,0.4,1.6,0.0
7314,-0.1,31.0,-1.1,0.4,0.0
